Сомкова Долина;50.17693;31.68845
село П'ятихатки;47.97202;31.59858
Monastiris'ka;49.09063;25.17149
Колодна;49.85049;32.91422
Baksheyevka;50.20389;37.2168
Ałtestowe;46.63148;30.54845
Колодне;48.16498;23.59955
Bilosarays'ka Kosa;46.90275;37.34539
Priluka Novaya;49.37627;28.69518
Латірка;48.84456;23.09562
Novosel’tse;49.34739;24.38202
Tasuyiv;51.27527;33.01598
Сафіеўская Баршчагоўка;50.40931;30.35908
село Оріховець;49.46829;26.18315
Osypenko;48.04249;34.38298
Sheihyn;49.73306;35.63332
Bakoryn;50.70038;25.67864
Лемешівка;52.0773;31.63471
Novosel’tsy;45.48106;34.42674
Kamenopol';49.8665;24.16182
Ясинівка;50.35865;25.92022
Прислоп;49.1737;22.95283
Larjanka;45.35492;28.71472
Красний Кут;48.55774;37.40708
Ouritskoyè;48.58671;37.07491
Kopanky;49.08706;37.14943
Shchedrogor;51.83402;24.78505
Sholomemeni;49.72789;23.52865
Гриньки;49.45517;33.02771
Сенечів;48.75238;23.60797
Podgorodnaya;48.10846;30.88939
Скобичівка;48.8296709;24.5458329
Trokovychi;50.38554;28.71698
Yastrubyntsi;49.06764;29.51982
Bely Kamen';48.26596;29.3763
濟吉夫卡;48.35904;28.31868
Verkhnyaya Loshchina;48.71667;39.61667
Kam'jana Balka;48.02825;30.71359
Chinad'ovo;48.48666;22.83368
Podlyuty;48.66667;24.03333
Novoyanisol’;47.29336;37.26734
Motijki;51.25816;29.23705
Пізнопали;51.94143;30.90964
Stanovishhe;51.38333;29.38333
Verkhnja Sagarivka;51.07511;33.77306
Dolinivka;48.08478;34.97355
Prylutske;50.79117;25.4045
село Погарисько;50.171085;23.689001
Koviahy;49.90276;35.55654
Berdytšiv;49.89408;28.60144
กรามาตอสก์;48.73049;37.58793
Mal’chevtsy;48.99728;27.77414
Μαχνίβκα;49.72181;28.67204
Стара Гнилиця;49.73683;36.6874
Zdomishel';51.62253;24.42402
Koblyts’kyy Lis;50.76966;29.91394
Saranchuki;49.35326;24.98494
Zhevushki;50.92991;24.5431
Podgorodnaja;48.10846;30.88939
Mar’in Dar;47.86667;34.15
Vernyy;47.33333;36.86667
كييف;50.45466;30.5238
Velikiy Korogod;51.26667;30.01667
Нова Воля;51.44981;24.64766
Баловне;47.05111;31.88617
Cobălein;48.50163;27.3686
Pervozvanovka;48.01819;35.516
Borivs'ka Andriivka;49.41132;37.73005
iavorovi;49.93774;23.38355
Lyakhivtsi;48.56209;22.47718
Tasuyev;51.27527;33.01598
село Тершів;49.40931;22.9853
Raskopano;49.41518;29.37154
Gorbachevo;47.85243;38.00977
Grigoro-Brigadirivka;48.96687;33.89266
Baksheyevko;50.20389;37.2168
Koska;47.09472;38.01972
Zadnestr’ye;49.49918;23.19152
Lesjniv;50.23996;25.09039
Udych;48.63791;29.91132
Saranchuky;49.35326;24.98494
Стовп’яги;50.06743;31.34694
Matrosskaja;45.34205;28.78106
Martynivs’ke;47.47239;31.30964
село Слобода-Долинська;49.03198;24.02611
Raskopana;49.41518;29.37154
Малая Добронь;48.43792;22.3574
Tsernetstsyna;50.30603;34.80877
село Мала Білина;49.53332;23.42002
Sudilkov;50.16752;27.12864
Sjagajli;49.69039;34.78344
Osotnaja;48.64527;30.03061
Kas'yanovo;50.91132;33.4236
Yuriv;50.41473;29.72633
Чернухи;50.26817;32.93602
Tuep Tarqan;45.81111;34.59538
Culișcăuți;48.54972;27.20394
Yurki;49.38289;33.78213
Dvadtsat'pyatogo Zhovtnya;51.20668;29.33049
Buc'kivka;49.92532;35.78681
Zorokiw;50.39472;28.62331
Zorokiv;50.39472;28.62331
Meshkovo-Pogorelovka;46.99447;32.10997
Saksagan';48.44813;34.1863
Postavniki;50.16582;32.94229
Володарськ;48.12483;39.59184
Nyvy-Zolochivs’ki;50.53466;25.16272
Buzinovataya;48.06667;35.55
Амвросіївка;47.79273;38.4782
Kossa;45.47623;28.64893
Velyki Minky;51.08836;29.31142
Недельня;49.32862;23.07641
Stroine;48.52405;23.03805
Туа́к;44.77331;34.59609
Hremyache;50.83567;25.9386
Zbrochkové;47.59546;31.05436
Yurky;49.38289;33.78213
Odrubi;51.26124;29.11128
Shchedrogir;51.80004;24.78211
Libknekhtovka;45.3366;36.21556
Kyianytsia;51.06806;34.91761
Gil'ci;50.32862;32.9488
Kosow;48.32051;25.09109
Sofiivka Druha;50.28767;25.54353
Kosov;48.32051;25.09109
Торчицкий Степок;49.33151;30.07119
Tschabany;50.34071;30.42356
Veliki Gadomci;49.81933;28.73879
Losinets;49.1364;23.10735
Чынадзіева;48.48666;22.83368
Odruby;51.26124;29.11128
Kosoy;46.96667;35.05
село Шом;48.28849;22.43719
Gil'cy;50.32862;32.9488
село Човниця;50.90312;25.48114
Karpatske;48.94878;22.92116
Боголюби;50.76645;25.24022
Грибоваха;47.98221;39.32687
Trebušany;47.93563;24.17129
Podberezh’ye;49.05313;23.91707
Koson;48.25482;22.45896
Подо-Калинівка;46.5188;33.1265
село Рачин;50.56957;24.72394
Sofiivka Druga;50.28767;25.54353
Chervonoselka;50.42869;27.99261
Dmytrovychi;49.76667;24.18333
Kozatskoye;47.99354;29.64655
ge lu huo fu;51.67822;33.9162
Krivaya Balka;46.49133;30.67847
Russkiy Biyuk;45.27069;34.12254
Lugivka;47.24932;35.77523
Броницька Гута;50.93165;27.31904
Dolinivci;49.84799;26.91477
Bereznehuvatske;47.74833;32.27793
Сопин;49.42686;28.94187
Sez’ki;50.74732;32.3717
село Геронимівка;49.45167;31.9504
Neseno-Irzhavets;49.95509;32.69812
Mat’viyekha;49.00334;29.89813
Stara Chortorija;50.01386;27.6961
stnyslb;48.92312;24.71248
Novi Troïany;45.943;28.85947
הורליבקה;48.33576;38.05325
Сопич;51.8503;34.36082
Tetiyev;49.36947;29.67789
Sez’ky;50.74732;32.3717
Iserlija;45.98339;29.04914
село Терлівка;49.35441;27.57031
Man'kovka;49.73222;37.84139
Vasyl'ky;46.97795;32.55941
Sudilkiv;50.16752;27.12864
Makarov Yar;48.57722;39.71693
Kosoń;48.25482;22.45896
Skripchin;50.90761;31.02524
Molodyy Shakhtar;48.1021;38.24549
Bil’chaky;50.80741;27.15337
Znob-Novhorods’ke;52.26291;33.6016
Volodymyrivka;48.57127;30.74747
Podul de Piatr;46.19092;30.25615
Valitsa;49.36667;23.91667
Yourkivtsi;48.50197;25.93335
Prîpeat;51.40541;30.05803
Kossy;47.67896;29.49778
Kovshilovka;51.27028;29.51116
Luceoria;50.75784;25.35024
Dnistrovets';47.37994;29.46529
ប៉ូតាវ៉ា;49.58925;34.55367
Maryupal';47.09514;37.54131
Сопки;48.53378;23.45296
Viznya;50.7266;29.31645
Pogirci;49.59687;23.55642
Sukhovershchina;51.95;31.15
Воронівка;49.18234;31.32392
Kossi;47.68194;29.50833
Starij Bobrik;50.67559;28.60096
Vysshaya Mulovshchina;49.56667;30.51667
Мала Круча;50.21271;32.56034
Oleksine;50.52201;34.93789
Свистуновка;49.49226;38.35127
Kotyuzhiny;49.9062;25.85361
Holiaky;49.53668;31.21564
Veselaya;48.8;34.95
Kyuchinovka;50.7878;34.26815
Moshchanitsa;50.80512;25.77671
Ульяново;47.36038;30.92991
Čaplinka;46.36454;33.54087
Timar;48.73963;29.41104
Mikhaylovskoye;49.51781;35.11655
Menzhinskoye;47.60694;34.34215
Գրադիժսկ;49.23943;33.13941
Кам’януватка;48.45515;35.46785
Dobrovol’cheskiy;47.13616;34.5716
Pymonivka;49.24424;37.26731
Romanovka;48.91169;31.0389
Malyy Okors'k;50.74524;24.92843
Chemerivtsi;49.00914;26.34002
Zvanovka;48.8128;38.07827
Tetiyiv;49.36947;29.67789
Dobropilla;46.23495;32.58121
Кравцове;49.75532;36.10894
Kosyy;46.46108;35.27969
Petrovo-Dolina;48.03333;33.91667
Столбоваха;49.43333;32.86667
Slobodka Chernelevetskaya;49.63854;26.80693
Mar’venkov;50.30528;35.97861
Brılivka;46.42025;33.14108
Grusbka;48.63483;27.01998
Revushhine;48.86669;34.31844
Repezhintsy;48.65554;25.79109
Birkivs’ke;51.4924;29.02037
Rjavyntsi;48.50659;26.07725
Krisine;50.11064;35.62648
Wepryk;50.10377;29.80645
Bij-Orljuk;45.66886;33.374
Пільний Олексинець;49.19559;26.72652
Chorostow;50.81829;24.55449
Sokirikha;50.39529;33.09727
Vilnyy Yar;47.76155;31.43834
Holovkove;49.82607;38.48538
Kozlenichi;51.72245;32.56869
Сторожеве;47.80011;36.79797
Novo-Vybrevo;47.1948;37.84739
Buyan;50.56362;29.64715
Малоолександрівка;48.43382;34.17079
Сопот;49.14383;23.38229
Bakorin;50.70038;25.67864
Kosmin;48.22287;26.02345
Селище Україна;47.15386;37.59449
Sinapne;44.67348;34.00877
село Кутин;51.81381;25.75336
Zorokov;50.39472;28.62331
Vodorezovka;49.25632;37.38359
Великий Бычков;47.96821;24.01061
Мар’ïне;45.34582;32.70685
Pivnichno-Brovarskyi Masyv;50.46304;30.61697
Matiyivka;51.36035;32.89486
Skrygalevka;50.08828;29.72706
Podlyute;48.66667;24.03333
Stijkovo;48.77103;31.04348
Кра́сная Ро́за;45.05776;34.35631
Shkurativtsi;48.55823;22.58596
Stijkove;48.77103;31.04348
Любомудрівка;51.19819;32.37277
Malakhi;50.35;35.6
Timki;49.97752;32.5461
Ivana-Frankoveh;49.92167;23.72495
Kurgan;52.11409;33.91142
Sloboda Alekseevka;48.03876;38.59685
Novaya Avgustinovka;48.03723;35.03177
Mamayvtsi;48.34722;25.8275
Zhelepove;46.95685;30.30333
Сабадаш;49.13248;30.16305
Ialovățul de Sus;47.82417;25.07596
ジトームィル;50.26235;28.67913
Korpiluvka;50.67669;26.12358
Ksh'voruvnya;48.17554;24.89912
село Берездівці;49.45658;24.14784
Кострина;48.9419;22.59321
Dryglov;50.10918;28.18366
Голиково;48.89023;32.10596
Sołotwyno;47.94728;23.87433
Jani-Sala;44.57429;33.91115
圖爾卡;49.15355;23.02934
Hostropodolyans’ke;46.23371;32.89125
Обозівка;49.46113;29.47325
Shmyhli;49.54277;34.55093
Kazackoe;46.34881;30.0452
Krykhivtsi;48.90133;24.66512
Голикове;48.89023;32.10596
Zhenovka;51.61441;33.06063
Starodniprovs’ke;48.15195;34.69329
Надеждинка;48.14092;37.00574
Saverci;49.92488;29.59285
Posëlok Kotovskogo;47.16089;30.59144
Арбузівка;45.62741;34.3334
Клебанівка;49.58375;26.02307
Manvelovka;48.22665;35.86869
Zamchis'ko;50.30929;25.69378
Слобода-Носковецька;48.97719;27.99894
Bozhenko;50.28333;23.7
Borodzianka;50.64484;29.9201
Скалопіль;48.49399;28.059
Vilbivne;50.35583;26.5698
Dobropilja;48.46147;37.08524
Zhyrkivka;49.28678;34.83467
Sobatin;48.32417;22.99712
Dyakivka;51.17711;34.02466
Bozhenka;50.28333;23.7
Сасиновка;50.3119;32.41556
місто Олевськ;51.22482;27.65228
Zavods'kij Mikrorajon;49.04048;33.16054
Завадов;49.25431;23.76688
Velika Olexantrivka;47.31888;33.29059
Guta-Dobryn’;50.70878;28.76008
Katsbakh;46.04372;29.19165
Kondryucheye;48.03175;39.62275
Nikolskoe;49.53583;39.95945
Odnol’kov;50.73839;32.54494
Angara;44.84838;34.31271
Stevpove;49.23421;34.42451
Батьківщина;51.06914;28.98161
Yasenytsya-Sil’na;49.33787;23.36117
Пологи-Вергуни;49.99202;31.71383
село Великий Олександрів;48.9943;27.13029
Сіряківщина;50.51865;32.81627
Smolovivshhina;49.0681;34.43803
Калиновец;52.09756;33.65257
Kuz'mynivka;48.79563;38.06909
Vasine;48.58157;32.71632
Іваніўка;46.71268;34.54975
Пологи-Вергуны;49.99202;31.71383
Gurivka;48.09871;33.10065
Volchkov Perevoz;51.18972;23.79737
Len’kov Krug;51.48815;30.97593
село Безруки;50.00899;34.63352
Armeyskoye;45.76632;34.48008
Ставичани;50.51277;27.17102
Sipilivka;48.96834;38.27513
Бережовка;50.81144;32.75287
Belovishnevoye;51.09197;34.35006
село Брусниця;48.35601;25.61302
Жовтанці;49.99135;24.24477
Цибулівка;47.08517;30.1593
Shakul;45.28697;35.00302
Веселе Поле;48.07021;33.66857
Sukhyi Yelanets;47.37034;31.99021
Ивано-Михайловка;48.78064;35.3987
село Ігнатпіль;51.14465;28.72769
Khutora Radinskiye Orlovy;46.25;32.76667
Ulaskivtsi;48.89949;25.8217
Носиківка;48.81163;28.05045
Борівське;49.83934;34.72243
село Поділ;49.6039;34.59443
Lugans'ke;45.8019;34.23786
Zelënyye Kurilovtsy;48.64426;27.16161
Nestileyevka;48.86198;36.24605
Mala Bouda;48.16667;26.11667
Zagontsy;49.20684;27.15179
Барсове;45.48394;34.93458
Novosamars'ke;48.68854;36.93908
Velîki Lucikî;48.41822;22.56765
Őrvásár;48.15938;25.72144
Завадка;48.787;23.12673
Uyizdtsi;50.65717;25.66306
Горловко;48.33576;38.05325
Kadiyivka;48.56818;38.64352
Chelebiler;45.45;34.71995
Демьяновка;47.0288;37.1408
Bekhtershchina;49.81813;33.60554
Горловка;48.33576;38.05325
село Кінецьпіль;48.00426;30.78659
Малий Дирчин;51.71568;31.71581
Pakul;51.4081;30.80279
Lelyaki;50.32561;32.49484
Болотня;49.55115;24.68189
斯圖傑諾克;49.08888;37.48999
Girevka;51.11789;33.25427
Krasne Znam”ya;46.08303;34.57567
Sionovskoye;47.10039;33.56138
Kovalevo;48.15079;33.79095
Коробчине;48.37925;34.2295
Kivcharivka;49.63026;37.6775
コゼレーツィ;50.91334;31.1214
Osters’ke;48.7047;36.47058
Novosel'ye;51.76586;25.75986
Akmechetskie Stavki;47.65687;31.21163
大多布龍;48.41979;22.38857
Marazlăveni;46.09596;30.04941
Popova Sloboda;51.19806;33.60695
Pioners’ke;51.65131;33.28321
Kovaleve;48.15079;33.79095
GML;50.56841;30.2651
Bobrujki;50.88922;31.01092
Krushel’nytsya;49.10656;23.48619
Shakhtjor;47.73403;34.19413
Lelyaky;50.32561;32.49484
Сціна;48.45587;28.41629
Solov’yëv;48.22466;37.60143
Dunin;48.65;25.9
Конопельки;50.23443;29.79784
Pyrizhna;48.16161;29.09932
Levanevskogo;49.06154;34.37511
Конопелька;50.90852;25.45043
Khaienky;50.84063;32.26593
Stankov;49.19457;23.85367
село Ілемня;48.85254;23.98051
Bolotennoye;48.60554;39.59503
Korap;51.56638;32.95861
Budyachky;46.69745;30.35396
チェルニウツィー;48.29045;25.93241
Мощєна;51.25999;24.60551
Necrasovca Nowa;45.35534;28.69719
Majdan Stary;50.1595;24.72913
Yablun’ka;48.69699;24.30431
Terekly-Abash;45.75675;34.65376
Budyachki;46.69745;30.35396
Коробчино;48.7652;31.49344
Bol’shaya Kamenka;48.14202;39.43939
di nie bo luo jie er ren si ke;48.51716;34.60617
Zolochevka;50.51823;25.21769
село Мала Уголька;48.17629;23.65628
Ust'yerech'ye;48.12225;24.99532
Chernyye Potok;48.50177;24.73033
Kompaniivka;48.25022;32.20138
Шидлівці;48.99929;26.22716
ke te luo wei na;45.50692;28.57438
Yasionka Masiova;49.19514;23.16321
Krinitschnaja;48.12821;38.02593
Круглоозерка;46.13117;32.39269
Великоолександрівка;47.78333;32.68333
Belischinzi;50.06417;26.62331
Lyfyne;50.75921;34.54902
село Кайтанівка;48.88825;31.08153
Karil’skoye;51.50653;32.99905
Тарханла́р;45.70109;34.44805
Pyrizhky;50.83129;29.20951
Yavory;49.19671;23.05961
Дабратвір;50.20526;24.3835
Kshyvoluka;48.97574;25.53456
Tutschyn;50.70366;26.57269
Bezludiwka;49.87547;36.26539
Tur’yanske-Rakovo;48.69342;22.63977
місто Житомир;50.26235;28.67913
Дударків;50.44503;30.94938
село Калитинка;48.6245;28.25539
Starooleksiïvka;47.2808;31.36246
Krasiłów;49.65376;26.97211
село Борівці;48.58529;25.63979
село Кутці;49.409897;24.641838
Diakovo;48.01667;23.0
Ширмівка;49.56181;29.10061
Pridolinivka;48.12142;35.34659
Komaruvka;50.0637;25.4909
Ryzhavka;49.03007;28.29377
Knyaze-Grigor'yevka;47.11578;33.85679
Beleshchina;50.62344;32.40212
Mateykov;48.97143;27.80843
Караба́й-Килиус;45.18021;35.05396
Koksokhim;47.87808;33.40819
Diakove;47.94336;39.13773
село Маківка;45.24444;34.97487
село Старі Червища;51.60578;25.37372
Perevolovka;49.11703;25.35588
Kipuche;48.44061;38.732
Vodolagivka;49.13349;34.44171
Yavora;49.19671;23.05961
Malyi Sukhodil;48.36544;39.84075
Stara Huta;48.62764;24.20894
Grinevshchina;49.3807;34.73336
Ivolzhans’ke;51.07095;34.87387
Vyshnehveh;48.43691;33.91213
Чабановка;48.48941;22.54601
Yulin’tse;49.6;26.06667
Staryy Vyshnivets’;49.89747;25.76252
Серафимівка;49.42112;36.57515
Малая Воля;49.55923;24.0565
Chupakhivka;50.3766;34.58107
Korec;50.61921;27.15795
Moskovshchina;50.59232;25.59402
Maçliniec;49.23971;24.08673
Belyaevka;46.48427;30.2089
Біловоди;51.17566;34.97652
Rjabina;50.35594;35.21269
Kamen’ Koshirski;51.62412;24.95864
Za Zhekon;50.05;24.31667
Orestopil;47.95653;36.46454
Bustyno;48.0473;23.48576
Nova Mikhajlivka;49.73767;34.1064
Biskiv;48.08935;25.15785
Henitchesk;46.16824;34.80861
Vesséla Dolyna;46.23216;29.32385
Kremidovka;46.73351;30.78472
Myrtiuky;49.23512;23.854
Ol’gopol’;47.72746;32.13671
Мигалки;50.67528;29.55706
Holubivs’ke;48.68858;38.64999
פסטוב;50.0767;29.9177
Skvyra;49.73303;29.66426
Kliment'yevo;47.80201;29.28248
Shaternyky;50.46718;26.92936
Sokolyntsi;49.00822;28.59081
Pykivs'ka Slobidka;49.45395;28.16139
Родникова Гута;48.72406;22.93139
Zabrid';48.29171;23.57497
Șciîreț;49.65254;23.85793
Клюшники;49.52748;34.64057
Baštanka;47.40528;32.43444
Poljachova;49.90389;26.57373
Lyudmyl'pil';50.87765;24.45073
Sketevatyy;48.11639;38.07694
Yenakijeve;48.23857;38.20403
Сутыскы;49.03901;28.41956
Розтання;48.00827;34.24887
Ĉernihivo;51.50541;31.28656
Volya-Lyubitovskaya;51.14927;24.89125
Kolybabynttsi;49.55593;28.20412
Тевяшеве;49.60564;39.03774
Poljachowo;49.90389;26.57373
Богомази;47.4831;32.42141
Kytayhorod;48.98701;32.32795
Poljachowa;49.90389;26.57373
Sobatyn;48.32417;22.99712
利斯基;45.46307;29.486
Tainytsia;49.27529;29.93395
Василів;48.6058;25.84324
Lenino Pervoye;47.24088;35.68546
село Живачів;48.80158;25.16802
Богомазы;47.4831;32.42141
Prylyutove;49.91269;37.44409
Gremyache;50.36803;26.41461
Chuhunivka;50.18244;37.60081
село Гостролуччя;50.42405;31.27845
Gremyacha;50.13327;33.61205
Luka Movchans’ka;48.86077;27.96756
село Борівка;48.4981;28.25595
Strojne;48.52405;23.03805
село Носів;49.23273;24.99914
Pryhiria;47.52433;33.19509
Tsehel'ne;50.25389;36.91361
Rudnya-Horodets’ka;50.37739;29.22559
Степанівка Перша;46.47597;35.54787
Aqtaş;45.42985;35.8225
זלוטשוב;49.8074;24.90376
Рубцы;49.17893;37.56527
Korop;51.56638;32.95861
Рубче;50.74153;26.16954
Тилігульське;46.84414;31.07033
Рубці;49.17893;37.56527
Voevodul-Mihail;46.41723;29.23414
село Велика Ростівка;49.243;29.37604
Мала Стружка;48.79225;27.36062
Kyyivs'ke;50.32939;33.90911
Ternovaya;50.19226;36.67477
Олієво-Корнів;48.74316;25.38175
Mejabrode;48.22846;25.12005
Малая Волосянка;49.23584;23.02015
Чміль;50.93235;27.91432
Zаrvаnytsja;49.21737;25.36846
Korpe;45.31658;35.74643
Солтанівка;47.86065;30.1147
Biskov;48.08935;25.15785
Motiiky;51.25816;29.23705
Feskovka;51.50386;32.16181
Воронівці;49.66745;28.17897
Malovodne;47.36983;37.67762
Bol’shaya Medvedevka;49.89292;26.9641
Колодії;51.36209;25.81352
Korma;50.95063;28.89014
Buzke;47.75275;31.19111
Novopidgorodne;48.24609;36.90041
Perevodchikove;49.84344;34.16055
Анта́й;45.26837;34.96889
Svydivok;49.51987;31.90998
Tschernihiwka;47.19451;36.21648
Borsciv;48.80319;26.03171
Rudnya-Belkovskaya;50.84046;28.20009
dwwyrqybsz'ynh;50.25549;31.87959
Болотне;45.73208;34.45489
Rus’ka Dolyna;48.12874;22.93225
Cherniavka;49.33491;29.35065
Kolontaivka;46.72077;30.28282
Bol'shaya Ivanovka;49.11041;37.94852
Malyy Shpakiv;50.59168;25.97962
Межава;48.25318;36.73468
Чутовка;49.70037;32.68637
Khmil’na;50.49117;30.03652
Polyans’ka Huta;48.73069;22.77766
Осталовичі;49.59914;24.54163
Okhnovka;50.93437;24.31879
Levanevskoye;49.06154;34.37511
Morivsk;51.08463;30.87838
Chumatske;47.5438;36.31987
Kononenkov;49.70637;36.12824
Kononenkoy;50.92215;34.69571
Katrychivka;49.81754;35.63678
Arystivka;48.7809;28.30894
Мотижин;50.38776;29.92359
Пионерское;47.68452;34.29156
Svitlogirs’ke;48.88966;34.07118
דווירקיבשצ'ינה;50.25549;31.87959
Sloboda Mezhirovskaya;49.108;27.89495
Lichkovtsy;49.14413;26.17439
Marfovka;45.19853;36.09144
Sosnyzja;51.52387;32.49985
Rakhny-Polovi;48.91118;28.51259
Porfir'evka;45.35919;33.22922
Mushketovo;47.97301;37.86806
селище Комишуваха;48.45139;39.02694
село Стрільники;50.66024;32.30703
село Маркова;49.16161;25.04263
xin wo long zuo fu ka;47.50499;33.92317
село Новосуханівка;50.91088;34.50833
Солидарное;49.78641;38.61687
Ясеница;49.19514;23.16321
Likhtenfel'd;47.35563;30.81622
Великотск;49.34799;40.03328
Масандра;44.50958;34.18817
Lichkovtse;49.14413;26.17439
Карижин;48.9967455;27.2312613
Ivanchukovka;49.3711;37.19289
Mizhirichka;50.59445;29.36782
Ясениця;49.19514;23.16321
Kelegeyskiye;46.41114;32.6405
Zavodske;50.33669;35.15224
Pen'ki;49.92245;27.08178
Veliko-Meshkovo;47.87374;38.55998
Orekhovo Bol'shoye;51.84548;24.67517
Mel'nychne;49.11592;23.02677
Prikolotnoe;50.16273;37.34524
1-e viddilennja Zolotoi Balki;44.53249;33.59405
Pilipăuți;48.1573;26.30032
село Щітки;49.198921;28.586805
Pen'ky;49.92245;27.08178
Pokrovs'ke;47.9411;33.38674
Golubina;48.56937;22.97183
Армашівка;47.24909;30.19623
Берилівка;52.07469;31.74255
ma er ha li fu ka;50.27177;30.37104
Golubine;48.56937;22.97183
Kashpirovka;49.43232;29.68125
Рованці;50.7291;25.34611
Sernovodskoe;45.58058;34.38441
Derazhnya Srednyaya;50.58846;27.2439
Samary-Orekhovyye;51.84548;24.67517
село Пчани;49.35179;24.03483
Губиниха;48.808;35.25829
Gvozdovka;47.88979;30.08836
Nyzhniy Turiv;49.08333;22.95
Staryy Klesuv;51.3146;26.89488
Aqtas;45.42985;35.8225
село Лемеші;49.8248;28.35789
Prisluch’;50.93333;26.86667
チヒルィーン;49.08045;32.66082
Nagirnivka;51.11524;34.19714
Čečeľnyk;48.21558;29.36469
Belousov;49.85752;35.24268
Ukrayins'k;48.09777;37.36526
Gai;50.82875;33.51799
Gaj;48.32588;26.14984
Bordei;48.34338;25.76046
Novosel'cy;45.48106;34.42674
Радомышль;50.49571;29.24713
Nyz'ki Tsevelychi;50.70151;24.6388
Gat;48.32149;22.63812
Новая Семеновка;49.42303;36.0712
Gay;50.81779;33.70205
Чернелівка;49.67723;26.82412
Grebel’ki;50.59957;31.10758
Krekhuv;50.05112;23.81586
Lipyatin;49.74812;28.09041
Romanowka;46.09724;29.96913
Horozane;49.02934;24.96966
Makovyshche;50.4551;29.86062
Erki;48.98606;30.99579
Osnovyntsi;50.08176;35.16196
Molotkivci;49.71194;28.52765
Pershotravneve;48.15028;32.79806
Авіловка;48.19714;38.17304
Mala Dobran';48.43792;22.3574
Erky;48.98606;30.99579
Pershotravnevi;51.39287;28.86837
Тритузне;48.12924;34.73255
Zavodské;50.40065;33.40118
Granica;49.83333;23.63333
Rozhoshenskoye;48.31429;30.3762
Trete;48.09171;32.56657
Новоборове;49.24114;38.55035
Կրեմենայա;49.0495;38.21893
Melnytsia;51.12451;26.238
Munkačevo;48.44248;22.718
Dunăreanca;45.82794;29.10652
Kamen’;51.27658;28.88941
Омильне;50.15915;27.84499
Polkivnicha;48.99847;30.43905
Черепківці;48.01557;25.9643
Padurtsovo;47.71721;29.30303
Al’tkhyute;48.03766;25.52973
Wolica Baryłowa;50.34496;24.81413
Romanówka;49.99159;29.63176
פבליבקה;50.62086;24.45869
Осещина;50.57638;30.54886
Звіздне;45.28274;34.0713
Nedanchichy;51.5238;30.62771
Agafiivka;47.78279;30.37389
Русовичі;50.7177;24.1377
Dolga-Voynilovska;49.16667;24.36667
Багна;48.22404;25.2321
Корабелів;46.61493;32.59019
Mykolayivka-Ternivs’ka;51.07722;34.04167
Juravlîha;49.41702;30.34587
Nedanchichi;51.5238;30.62771
أندريييفكا;50.10224;27.3421
Jukhni;49.60946;30.88809
Багни;49.28471;33.47929
Poselok Nomer Shest'desyat Tretiy;47.94836;33.03593
ვასილიევკა;47.44218;35.28213
Заломи;48.90218;32.62266
Skhidnycja;49.22447;23.35188
Jukhny;49.60946;30.88809
Lohvyn;49.55344;29.93327
Либкнехтовка;45.3366;36.21556
Van’ovitse;49.48823;23.11401
Velikiye Lazy;48.55824;22.39168
Верхня Сагарівка;51.07511;33.77306
Lukashovka;48.17335;30.69344
село Зелений Яр;48.2057;34.0323
село Невірків;50.70875;26.83
volnovakha;47.6016;37.49712
Орлівщина;48.64281;35.33307
Kruhel';51.25904;24.51959
Слобожанское;48.53201;35.07147
Краснодарка;45.60648;34.08541
Moskal’tsovy;49.69622;35.72174
Rashkovichi;52.10591;34.07051
Pryhirya;47.52433;33.19509
Karaba-Kukush;45.71924;33.3903
Малинськ;51.09434;26.55115
Zhashkovichi;50.66773;24.49444
Nyzhnya Yablun’ka;49.12406;22.96985
Ternovaja;50.19226;36.67477
Krekhov;50.05112;23.81586
Mlyniska;49.31534;24.22943
wrba  rywn ablst;50.27994;25.60184
село Новомар'ївка;47.17622;32.35936
Stizhkove;48.10772;38.4937
Manivci;49.76857;26.97573
Degtyarëvka;51.92101;33.14145
Шрамківка;50.13754;32.12572
Лабурівка;49.86286;34.68346
Stankiv;49.19457;23.85367
село Купчинці;49.45111;25.3562
Валентіїв;50.96129;32.08484
Товсті Роги;49.22724;30.57415
Olexandropil;48.28509;37.77446
Kamionka Vel’ka;48.64999;25.10252
Hrymiachka;49.13002;27.10412
Khlibychyn;48.47086;25.26166
Πουλίνι;50.46784;28.2713
הייבורון;48.34323;29.86592
Pukhalshchyna;49.13709;33.32987
Korabel;46.61884;32.5796
Mala Pereshhepina;49.38809;34.58013
Берегово;44.9;33.61667
Білокринниця;50.14855;25.75781
Murav’yi;52.34214;33.37852
Vizirka;46.68655;30.9991
Pallo;48.56465;22.17344
Рубіж;52.04933;31.60179
Vrbovec;48.1697;22.89969
Շաֆրանոե;45.11478;33.91567
Холодна Балка;46.60626;30.58363
Krekhiv;50.05112;23.81586
Kramatorskas;48.73049;37.58793
село Северини;49.89426;27.54206
Konechnyy;46.6068;34.84289
Бадалово;48.10859;22.63611
Bokovo-Platovo;48.12014;39.02224
Берегове;47.00292;35.51904
місто Погребище;49.48508;29.25988
Staryy Mist;51.11267;29.73387
Монастырище;48.99494;29.80992
Juzefpil';48.29514;29.93405
Poles’ye;51.68071;32.42185
Vyshkivka;50.67184;27.59724
Фельштин;49.33623;26.7035
Pitomnik;51.24044;33.16305
Kostiuhnivka;51.35522;25.75598
